"_id",chart,date,rank,title,artist,weeks,peak,new
5fbbdaa7759268241792128c,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,6,Sad!,XXXTENTACION,4,4,false
5fbbdaa7759268241792128d,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,7,Pray For Me,The Weeknd & Kendrick Lamar,8,4,false
5fbbdaa7759268241792128e,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,8,Stir Fry,Migos,14,5,false
5fbbdaa7759268241792128f,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,9,Walk It Talk It,Migos Featuring Drake,9,9,false
5fbbdaa77592682417921290,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,10,All The Stars,Kendrick Lamar & SZA,12,5,false
5fbbdaa77592682417921291,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,11,Ric Flair Drip,Offset & Metro Boomin,22,9,false
5fbbdaa77592682417921292,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,12,Plug Walk,Rich The Kid,7,12,false
5fbbdaa77592682417921293,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,13,Let You Down,NF,25,6,false
5fbbdaa77592682417921294,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,14,Him & I,G-Eazy & Halsey,17,7,false
5fbbdaa77592682417921295,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,15,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",11,13,false
5fbbdaa87592682417921296,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,16,Lemon,N*E*R*D & Rihanna,21,16,false
5fbbdaa87592682417921297,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,17,Powerglide,Rae Sremmurd & Juicy J,4,17,false
5fbbdaa87592682417921298,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,18,Changes,XXXTENTACION,4,18,false
5fbbdaa87592682417921299,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,19,Outside Today,YoungBoy Never Broke Again,11,18,false
5fbbdaa8759268241792129a,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,20,New Freezer,Rich The Kid Featuring Kendrick Lamar,15,20,false
5fbbdaa8759268241792129b,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,21,MotorSport,"Migos, Nicki Minaj & Cardi B",22,3,false
5fbbdaa8759268241792129c,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,22,Bartier Cardi,Cardi B Featuring 21 Savage,14,7,false
5fbbdaa8759268241792129d,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,23,Moonlight,XXXTENTACION,2,17,false
5fbbdaa8759268241792129e,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,24,Gummo,6ix9ine,20,5,false
5fbbdaa8759268241792129f,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,25,Billy,6ix9ine,5,24,false
5fbbdaa875926824179212a0,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,26,Hardaway,Derez De'Shon,9,26,false
5fbbdaa875926824179212a1,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,27,Top Off,"DJ Khaled Featuring JAY Z, Future & B",4,14,false
5fbbdaa875926824179212a2,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,28,Everyday,Logic & Marshmello,4,16,false
5fbbdaa875926824179212a3,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,29,Red Roses,Lil Skies Featuring Landon Cube,13,28,false
5fbbdaa875926824179212a4,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,30,Japan,Famous Dex,1,30,true
5fbbdaa875926824179212a5,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,31,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,3,31,false
5fbbdaa975926824179212a6,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,32,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,3,32,false
5fbbdaa975926824179212a7,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,33,Nowadays,Lil Skies Featuring Landon Cube,14,22,false
5fbbdaa975926824179212a8,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,34,44 More,Logic,5,13,false
5fbbdaa975926824179212a9,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,35,Narcos,Migos,9,17,false
5fbbdaa975926824179212aa,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,36,Tempo,Chris Brown,3,36,false
5fbbdaa975926824179212ab,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,37,Booty,Blac Youngsta,8,35,false
5fbbdaa975926824179212ac,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,38,Rubbin Off The Paint,YBN Nahmir,20,17,false
5fbbdaa975926824179212ad,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,39,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,2,30,false
5fbbdaa975926824179212ae,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,40,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,9,29,false
5fbbdaa975926824179212af,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,41,Get You,Daniel Caesar Featuring Kali Uchis,10,41,false
5fbbdaa975926824179212b0,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,42,Boo'd Up,Ella Mai,1,42,true
5fbbdaa975926824179212b1,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,43,At The Club,Jacquees X Dej Loaf,13,40,false
5fbbdaa975926824179212b2,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,44,Medicine,Queen Naija,1,44,true
5fbbdaa975926824179212b3,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,45,Focus,H.E.R.,1,45,true
5fbbdaa975926824179212b4,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,46,Broken Clocks,SZA,1,46,true
5fbbdaa975926824179212b5,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,47,Bounce Out With That,YBN Nahmir,1,47,true
5fbbdaaa75926824179212b6,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,48,River,Eminem Featuring Ed Sheeran,15,5,false
5fbbdaaa75926824179212b7,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,49,Rover 2.0,BlocBoy JB Featuring 21 Savage,1,49,true
5fbbdaaa75926824179212b8,r-b-hip-hop-songs,2018-04-07T00:00:00.000Z,50,Kooda,6ix9ine,13,20,false
5fbbdaac75926824179212b9,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,1,God's Plan,Drake,11,1,false
5fbbdaac75926824179212ba,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,2,Psycho,Post Malone Featuring Ty Dolla $ign,6,2,false
5fbbdaac75926824179212bb,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,3,Call Out My Name,The Weeknd,1,3,true
5fbbdaac75926824179212bc,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,4,Look Alive,BlocBoy JB Featuring Drake,8,3,false
5fbbdaac75926824179212bd,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,5,Finesse,Bruno Mars & Cardi B,14,1,false
5fbbdaac75926824179212be,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,6,Freaky Friday,Lil Dicky Featuring Chris Brown,3,5,false
5fbbdaac75926824179212bf,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,7,Walk It Talk It,Migos Featuring Drake,10,7,false
5fbbdaac75926824179212c0,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,8,Plug Walk,Rich The Kid,8,8,false
5fbbdaac75926824179212c1,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,9,Pray For Me,The Weeknd & Kendrick Lamar,9,4,false
5fbbdaac75926824179212c2,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,10,Be Careful,Cardi B,1,10,true
5fbbdaac75926824179212c3,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,11,Stir Fry,Migos,15,5,false
5fbbdaac75926824179212c4,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,12,Sad!,XXXTENTACION,5,4,false
5fbbdaac75926824179212c5,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,13,All The Stars,Kendrick Lamar & SZA,13,5,false
5fbbdaac75926824179212c6,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,14,Ric Flair Drip,Offset & Metro Boomin,23,9,false
5fbbdaac75926824179212c7,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,15,Let You Down,NF,26,6,false
5fbbdaad75926824179212c8,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,16,Try Me,The Weeknd,1,16,true
5fbbdaad75926824179212c9,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,17,Wasted Times,The Weeknd,1,17,true
5fbbdaad75926824179212ca,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,18,Him & I,G-Eazy & Halsey,18,7,false
5fbbdaad75926824179212cb,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,19,Powerglide,Rae Sremmurd & Juicy J,5,17,false
5fbbdaad75926824179212cc,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,20,I Was Never There,The Weeknd Featuring Gesaffelstein,1,20,true
5fbbdaad75926824179212cd,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,21,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",12,13,false
5fbbdaad75926824179212ce,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,22,New Freezer,Rich The Kid Featuring Kendrick Lamar,16,20,false
5fbbdaad75926824179212cf,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,23,Hurt You,The Weeknd Featuring Gesaffelstein,1,23,true
5fbbdaad75926824179212d0,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,24,Medicine,Queen Naija,2,24,false
5fbbdaad75926824179212d1,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,25,Lemon,N*E*R*D & Rihanna,22,16,false
5fbbdaad75926824179212d2,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,26,Bartier Cardi,Cardi B Featuring 21 Savage,15,7,false
5fbbdaad75926824179212d3,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,27,Privilege,The Weeknd,1,27,true
5fbbdaad75926824179212d4,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,28,Japan,Famous Dex,2,28,false
5fbbdaad75926824179212d5,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,29,Outside Today,YoungBoy Never Broke Again,12,18,false
5fbbdaad75926824179212d6,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,30,Changes,XXXTENTACION,5,18,false
5fbbdaad75926824179212d7,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,31,Billy,6ix9ine,6,24,false
5fbbdaae75926824179212d8,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,32,Hardaway,Derez De'Shon,10,26,false
5fbbdaae75926824179212d9,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,33,Everyday,Logic & Marshmello,5,16,false
5fbbdaae75926824179212da,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,34,Top Off,"DJ Khaled Featuring JAY Z, Future & B",5,14,false
5fbbdaae75926824179212db,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,35,Moonlight,XXXTENTACION,3,17,false
5fbbdaae75926824179212dc,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,36,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,4,32,false
5fbbdaae75926824179212dd,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,37,Red Roses,Lil Skies Featuring Landon Cube,14,28,false
5fbbdaae75926824179212de,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,38,Boo'd Up,Ella Mai,2,38,false
5fbbdaae75926824179212df,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,39,Broken Clocks,SZA,2,39,false
5fbbdaae75926824179212e0,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,40,Nowadays,Lil Skies Featuring Landon Cube,15,22,false
5fbbdaae75926824179212e1,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,41,Tempo,Chris Brown,4,36,false
5fbbdaae75926824179212e2,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,42,OKRA,"Tyler, The Creator",1,42,true
5fbbdaae75926824179212e3,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,43,Proud,2 Chainz Featuring YG & Offset,1,43,true
5fbbdaae75926824179212e4,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,44,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,4,31,false
5fbbdaae75926824179212e5,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,45,Get You,Daniel Caesar Featuring Kali Uchis,11,41,false
5fbbdaae75926824179212e6,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,46,Focus,H.E.R.,2,45,false
5fbbdaae75926824179212e7,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,47,Bad Company,A$AP Rocky Featuring BlocBoy JB,1,47,true
5fbbdaae75926824179212e8,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,48,Narcos,Migos,10,17,false
5fbbdaaf75926824179212e9,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,49,Rover 2.0,BlocBoy JB Featuring 21 Savage,2,49,false
5fbbdaaf75926824179212ea,r-b-hip-hop-songs,2018-04-14T00:00:00.000Z,50,At The Club,Jacquees X Dej Loaf,14,40,false
5fbbdab175926824179212eb,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,1,Nice For What,Drake,1,1,true
5fbbdab175926824179212ec,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,2,God's Plan,Drake,12,1,false
5fbbdab175926824179212ed,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,3,Psycho,Post Malone Featuring Ty Dolla $ign,7,2,false
5fbbdab175926824179212ee,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,4,Look Alive,BlocBoy JB Featuring Drake,9,3,false
5fbbdab175926824179212ef,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,5,I Like It,"Cardi B, Bad Bunny & J Balvin",1,5,true
5fbbdab175926824179212f0,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,6,Freaky Friday,Lil Dicky Featuring Chris Brown,4,5,false
5fbbdab175926824179212f1,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,7,Finesse,Bruno Mars & Cardi B,15,1,false
5fbbdab175926824179212f2,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,8,Be Careful,Cardi B,2,8,false
5fbbdab275926824179212f3,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,9,Walk It Talk It,Migos Featuring Drake,11,7,false
5fbbdab275926824179212f4,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,10,Plug Walk,Rich The Kid,9,8,false
5fbbdab275926824179212f5,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,11,Pray For Me,The Weeknd & Kendrick Lamar,10,4,false
5fbbdab275926824179212f6,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,12,Sad!,XXXTENTACION,6,4,false
5fbbdab275926824179212f7,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,13,Stir Fry,Migos,16,5,false
5fbbdab275926824179212f8,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,14,Call Out My Name,The Weeknd,2,3,false
5fbbdab275926824179212f9,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,15,Drip,Cardi B Featuring Migos,1,15,true
5fbbdab275926824179212fa,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,16,I Do,Cardi B Featuring SZA,1,16,true
5fbbdab275926824179212fb,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,17,All The Stars,Kendrick Lamar & SZA,14,5,false
5fbbdab275926824179212fc,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,18,Ric Flair Drip,Offset & Metro Boomin,24,9,false
5fbbdab275926824179212fd,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,19,Ring,Cardi B Featuring Kehlani,1,19,true
5fbbdab275926824179212fe,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,20,Japan,Famous Dex,3,20,false
5fbbdab275926824179212ff,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,21,Bartier Cardi,Cardi B Featuring 21 Savage,16,7,false
5fbbdab27592682417921300,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,22,Powerglide,Rae Sremmurd & Juicy J,6,17,false
5fbbdab27592682417921301,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,23,Get Up 10,Cardi B,1,23,true
5fbbdab27592682417921302,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,24,Best Life,Cardi B Featuring Chance The Rapper,1,24,true
5fbbdab37592682417921303,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,25,Bickenhead,Cardi B,1,25,true
5fbbdab37592682417921304,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,26,Him & I,G-Eazy & Halsey,19,7,false
5fbbdab37592682417921305,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",13,13,false
5fbbdab37592682417921306,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,28,New Freezer,Rich The Kid Featuring Kendrick Lamar,17,20,false
5fbbdab37592682417921307,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,29,Thru Your Phone,Cardi B,1,29,true
5fbbdab37592682417921308,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,30,Outside Today,YoungBoy Never Broke Again,13,18,false
5fbbdab37592682417921309,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,31,She Bad,Cardi B & YG,1,31,true
5fbbdab3759268241792130a,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,32,Money Bag,Cardi B,1,32,true
5fbbdab3759268241792130b,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,33,Diamond Teeth Samurai,YoungBoy Never Broke Again,1,33,true
5fbbdab3759268241792130c,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,34,Wasted Times,The Weeknd,2,17,false
5fbbdab3759268241792130d,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,35,A$AP Forever,A$AP Rocky Featuring Moby,1,35,true
5fbbdab3759268241792130e,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,36,Changes,XXXTENTACION,6,18,false
5fbbdab3759268241792130f,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,37,Billy,6ix9ine,7,24,false
5fbbdab37592682417921310,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,38,Boo'd Up,Ella Mai,3,38,false
5fbbdab37592682417921311,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,39,Try Me,The Weeknd,2,16,false
5fbbdab37592682417921312,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,40,Everyday,Logic & Marshmello,6,16,false
5fbbdab47592682417921313,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,41,Moonlight,XXXTENTACION,4,17,false
5fbbdab47592682417921314,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,42,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,5,32,false
5fbbdab47592682417921315,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,43,Barbie Tingz,Nicki Minaj,1,43,true
5fbbdab47592682417921316,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,44,Hardaway,Derez De'Shon,11,26,false
5fbbdab47592682417921317,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,45,Medicine,Queen Naija,3,24,false
5fbbdab47592682417921318,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,46,Top Off,"DJ Khaled Featuring JAY Z, Future & B",6,14,false
5fbbdab47592682417921319,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,47,Chun-Li,Nicki Minaj,1,47,true
5fbbdab4759268241792131a,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,48,Red Roses,Lil Skies Featuring Landon Cube,15,28,false
5fbbdab4759268241792131b,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,49,Broken Clocks,SZA,3,39,false
5fbbdab4759268241792131c,r-b-hip-hop-songs,2018-04-21T00:00:00.000Z,50,Proud,2 Chainz Featuring YG & Offset,2,43,false
5fbbdab7759268241792131d,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,1,Nice For What,Drake,2,1,false
5fbbdab7759268241792131e,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,2,God's Plan,Drake,13,1,false
5fbbdab7759268241792131f,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,3,Psycho,Post Malone Featuring Ty Dolla $ign,8,2,false
5fbbdab77592682417921320,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,4,Look Alive,BlocBoy JB Featuring Drake,10,3,false
5fbbdab77592682417921321,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,5,Freaky Friday,Lil Dicky Featuring Chris Brown,5,5,false
5fbbdab77592682417921322,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,6,I Like It,"Cardi B, Bad Bunny & J Balvin",2,5,false
5fbbdab77592682417921323,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,7,Chun-Li,Nicki Minaj,2,7,false
5fbbdab77592682417921324,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,8,Walk It Talk It,Migos Featuring Drake,12,7,false
5fbbdab77592682417921325,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,9,Finesse,Bruno Mars & Cardi B,16,1,false
5fbbdab77592682417921326,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,10,Be Careful,Cardi B,3,8,false
5fbbdab77592682417921327,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,11,Plug Walk,Rich The Kid,10,8,false
5fbbdab77592682417921328,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,12,Call Out My Name,The Weeknd,3,3,false
5fbbdab87592682417921329,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,13,Pray For Me,The Weeknd & Kendrick Lamar,11,4,false
5fbbdab8759268241792132a,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,14,Sad!,XXXTENTACION,7,4,false
5fbbdab8759268241792132b,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,15,Stir Fry,Migos,17,5,false
5fbbdab8759268241792132c,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,16,Esskeetit,Lil Pump,1,16,true
5fbbdab8759268241792132d,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,17,Barbie Tingz,Nicki Minaj,2,17,false
5fbbdab8759268241792132e,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,18,Japan,Famous Dex,4,18,false
5fbbdab8759268241792132f,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,19,All The Stars,Kendrick Lamar & SZA,15,5,false
5fbbdab87592682417921330,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,20,Ric Flair Drip,Offset & Metro Boomin,25,9,false
5fbbdab87592682417921331,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,21,Drip,Cardi B Featuring Migos,2,15,false
5fbbdab87592682417921332,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,22,Powerglide,Rae Sremmurd & Juicy J,7,17,false
5fbbdab87592682417921333,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,23,Bartier Cardi,Cardi B Featuring 21 Savage,17,7,false
5fbbdab87592682417921334,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,24,I Do,Cardi B Featuring SZA,2,16,false
5fbbdab87592682417921335,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,25,Ring,Cardi B Featuring Kehlani,2,19,false
5fbbdab87592682417921336,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,26,Him & I,G-Eazy & Halsey,20,7,false
5fbbdab87592682417921337,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",14,13,false
5fbbdab87592682417921338,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,28,New Freezer,Rich The Kid Featuring Kendrick Lamar,18,20,false
5fbbdab87592682417921339,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,29,Outside Today,YoungBoy Never Broke Again,14,18,false
5fbbdab9759268241792133a,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,30,Diamond Teeth Samurai,YoungBoy Never Broke Again,2,30,false
5fbbdab9759268241792133b,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,31,Boo'd Up,Ella Mai,4,31,false
5fbbdab9759268241792133c,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,32,Everyday,Logic & Marshmello,7,16,false
5fbbdab9759268241792133d,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,33,Best Life,Cardi B Featuring Chance The Rapper,2,24,false
5fbbdab9759268241792133e,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,34,Bickenhead,Cardi B,2,25,false
5fbbdab9759268241792133f,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,35,Changes,XXXTENTACION,7,18,false
5fbbdab97592682417921340,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,36,Thru Your Phone,Cardi B,2,29,false
5fbbdab97592682417921341,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,37,Wasted Times,The Weeknd,3,17,false
5fbbdab97592682417921342,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,38,Get Up 10,Cardi B,2,23,false
5fbbdab97592682417921343,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,39,Guatemala,Swae Lee Featuring Slim Jxmmi,1,39,true
5fbbdab97592682417921344,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,40,Moonlight,XXXTENTACION,5,17,false
5fbbdab97592682417921345,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,41,Money Bag,Cardi B,2,32,false
5fbbdab97592682417921346,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,42,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,6,32,false
5fbbdab97592682417921347,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,43,Anybody,Young Thug Featuring Nicki Minaj,1,43,true
5fbbdab97592682417921348,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,44,She Bad,Cardi B & YG,2,31,false
5fbbdab97592682417921349,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,45,Billy,6ix9ine,8,24,false
5fbbdaba759268241792134a,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,46,Red Roses,Lil Skies Featuring Landon Cube,16,28,false
5fbbdaba759268241792134b,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,47,Top Off,"DJ Khaled Featuring JAY Z, Future & B",7,14,false
5fbbdaba759268241792134c,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,48,Get You,Daniel Caesar Featuring Kali Uchis,12,41,false
5fbbdaba759268241792134d,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,49,Broken Clocks,SZA,4,39,false
5fbbdaba759268241792134e,r-b-hip-hop-songs,2018-04-28T00:00:00.000Z,50,Gotti,6ix9ine,1,50,true
5fbbdabc759268241792134f,r-b-hip-hop-songs,2018-05-05T00:00:00.000Z,1,Nice For What,Drake,3,1,false
5fbbdabc7592682417921350,r-b-hip-hop-songs,2018-05-05T00:00:00.000Z,2,God's Plan,Drake,14,1,false
